,problem_id,level_type,points,tag
7496,prob_4097,F,nan,number theory
7497,prob_665,D,nan,nan
7498,prob_4776,A,nan,nan
7499,prob_4909,D,2000,binary search
7500,prob_4909,D,2000,data structures
7501,prob_4909,D,2000,dp
7502,prob_1776,C,1500,brute force
7503,prob_1776,C,1500,geometry
7504,prob_1776,C,1500,greedy
7505,prob_4928,C,1500,dp
7506,prob_804,B,nan,nan
7507,prob_4744,L,nan,nan
7508,prob_1092,B,nan,nan
7509,prob_2127,J,nan,nan
7510,prob_4656,B,1000,implementation
7511,prob_4656,B,1000,number theory
7512,prob_6507,B,1000,strings
7513,prob_1011,nan,nan,nan
7514,prob_4036,D,2000,data structures
7515,prob_3958,B,nan,nan
7516,prob_2156,F,3250,data structures
7517,prob_4837,C,2000,greedy
7518,prob_4625,C,1500,implementation
7519,prob_2204,A,nan,nan
7520,prob_4076,B,1000,binary search
7521,prob_4076,B,1000,dp
7522,prob_4076,B,1000,greedy
7523,prob_4076,B,1000,two pointers
7524,prob_4448,E,nan,nan
7525,prob_5168,nan,30,constructive algorithms
7526,prob_5168,nan,30,dfs and similar
7527,prob_5168,nan,30,implementation
7528,prob_4699,J,nan,nan
7529,prob_5455,G,nan,nan
7530,prob_5851,H,nan,nan
7531,prob_90,B,1000,binary search
7532,prob_90,B,1000,greedy
7533,prob_90,B,1000,math
7534,prob_708,I,nan,nan
7535,prob_2419,C,nan,nan
7536,prob_3452,E,nan,nan
7537,prob_4891,A,1000,dp
7538,prob_1,A,nan,nan
7539,prob_489,A,500,brute force
7540,prob_489,A,500,implementation
7541,prob_4977,A,500,binary search
7542,prob_4977,A,500,constructive algorithms
7543,prob_4977,A,500,greedy
7544,prob_5969,C,1500,brute force
7545,prob_5969,C,1500,data structures
7546,prob_5969,C,1500,dfs and similar
7547,prob_5969,C,1500,trees
7548,prob_6310,E,2500,data structures
7549,prob_6310,E,2500,hashing
7550,prob_6310,E,2500,string suffix structures
7551,prob_6310,E,2500,strings
7552,prob_773,N,nan,binary search
7553,prob_773,N,nan,flows
7554,prob_615,B,nan,nan
7555,prob_2423,G,nan,nan
7556,prob_298,E,2500,brute force
7557,prob_231,A,500,brute force
7558,prob_231,A,500,number theory
7559,prob_231,A,500,sortings
7560,prob_4755,B,3000,data structures
7561,prob_870,E,2250,dp
7562,prob_870,E,2250,number theory
7563,prob_6250,C,1500,greedy
7564,prob_5150,C,1500,greedy
7565,prob_3480,D,1750,greedy
7566,prob_3480,D,1750,implementation
7567,prob_3480,D,1750,sortings
7568,prob_1574,D,2000,data structures
7569,prob_1574,D,2000,dp
7570,prob_2016,F,nan,nan
7571,prob_5482,D,1000,brute force
7572,prob_5482,D,1000,hashing
7573,prob_5482,D,1000,implementation
7574,prob_5482,D,1000,math
7575,prob_5482,D,1000,strings
7576,prob_2280,G,nan,nan
7577,prob_3894,A,500,implementation
7578,prob_1959,E,nan,nan
7579,prob_91,I,nan,nan
7580,prob_4456,D,2000,data structures
7581,prob_4456,D,2000,hashing
7582,prob_4456,D,2000,string suffix structures
7583,prob_4456,D,2000,strings
7584,prob_2115,F,nan,nan
7585,prob_883,B,1000,brute force
7586,prob_883,B,1000,constructive algorithms
7587,prob_883,B,1000,geometry
7588,prob_883,B,1000,trees
7589,prob_1575,M,nan,nan
7590,prob_2279,J,nan,nan
7591,prob_5350,D,nan,binary search
7592,prob_5350,D,nan,geometry
7593,prob_1492,A,nan,nan
7594,prob_6177,D,nan,nan
7595,prob_3831,C,nan,nan
7596,prob_5362,C,1500,implementation
7597,prob_5362,C,1500,math
7598,prob_2146,C,nan,greedy
7599,prob_5054,A,nan,math
7600,prob_5054,A,nan,matrices
7601,prob_3104,L,nan,dfs and similar
7602,prob_3104,L,nan,dp
7603,prob_3104,L,nan,math
7604,prob_3104,L,nan,trees
7605,prob_6175,C,1500,brute force
7606,prob_6175,C,1500,number theory
7607,prob_3263,G,nan,nan
7608,prob_1532,B,1000,greedy
7609,prob_1532,B,1000,implementation
7610,prob_1532,B,1000,sortings
7611,prob_1532,B,1000,two pointers
7612,prob_499,J,nan,nan
7613,prob_5010,F,nan,binary search
7614,prob_5010,F,nan,brute force
7615,prob_5010,F,nan,combinatorics
7616,prob_5010,F,nan,math
7617,prob_5010,F,nan,matrices
7618,prob_2738,F,nan,nan
7619,prob_2269,C,1000,implementation
7620,prob_2269,C,1000,sortings
7621,prob_4644,C,nan,nan
7622,prob_3444,F,nan,nan
7623,prob_4664,E,nan,nan
7624,prob_2377,B,1000,implementation
7625,prob_6444,I,nan,nan
7626,prob_4127,E,nan,nan
7627,prob_314,B,nan,implementation
7628,prob_4539,H,nan,nan
7629,prob_2132,B,nan,implementation
7630,prob_5055,K,nan,nan
7631,prob_1704,C,1500,brute force
7632,prob_5197,C,nan,nan
7633,prob_1456,A,nan,brute force
7634,prob_1456,A,nan,implementation
7635,prob_2406,G,nan,nan
7636,prob_114,A,500,greedy
7637,prob_4169,J,nan,nan
7638,prob_4314,C,nan,nan
7639,prob_1698,B,nan,combinatorics
7640,prob_1698,B,nan,sortings
7641,prob_4285,A,nan,nan
7642,prob_2372,B,1000,binary search
7643,prob_2372,B,1000,implementation
7644,prob_4935,K,nan,nan
7645,prob_4193,D,1750,binary search
7646,prob_4193,D,1750,dp
7647,prob_5179,B,1000,dp
7648,prob_5179,B,1000,shortest paths
7649,prob_3785,G,nan,nan
7650,prob_5470,F,nan,nan
7651,prob_1041,D,2000,binary search
7652,prob_1041,D,2000,implementation
7653,prob_1041,D,2000,math
7654,prob_1041,D,2000,sortings
7655,prob_1415,F,nan,nan
7656,prob_2634,A,nan,nan
7657,prob_6185,B,nan,nan
7658,prob_3574,B,1000,dp
7659,prob_3574,B,1000,number theory
7660,prob_3786,F,nan,nan
7661,prob_4872,F,nan,nan
7662,prob_1461,nan,4,greedy
7663,prob_3256,I,nan,nan
7664,prob_769,G,nan,nan
7665,prob_3933,B,nan,*special
7666,prob_3933,B,nan,implementation
7667,prob_5483,I,nan,nan
7668,prob_1689,A,nan,brute force
7669,prob_1689,A,nan,math
7670,prob_4844,L,nan,nan
7671,prob_3193,A,nan,nan
7672,prob_4014,B,1000,implementation
7673,prob_4014,B,1000,strings
7674,prob_5721,A,500,math
7675,prob_771,F,nan,nan
7676,prob_4967,C,nan,constructive algorithms
7677,prob_4967,C,nan,greedy
7678,prob_1377,N,nan,math
7679,prob_4748,B,1000,brute force
7680,prob_4748,B,1000,data structures
7681,prob_4748,B,1000,hashing
7682,prob_4748,B,1000,strings
7683,prob_5233,H,nan,nan
7684,prob_6476,F,nan,nan
7685,prob_851,I,nan,nan
7686,prob_5011,B,nan,nan
7687,prob_5664,B,1500,combinatorics
7688,prob_5664,B,1500,constructive algorithms
7689,prob_5664,B,1500,greedy
7690,prob_5664,B,1500,implementation
7691,prob_5664,B,1500,math
7692,prob_5664,B,1500,sortings
7693,prob_1399,H,nan,nan
7694,prob_3781,B,1000,implementation
7695,prob_5303,F,nan,binary search
7696,prob_5303,F,nan,data structures
7697,prob_5303,F,nan,trees
7698,prob_293,K,nan,nan
7699,prob_2887,J,nan,nan
7700,prob_3450,H,nan,nan
7701,prob_2347,C,nan,nan
7702,prob_3898,A,nan,nan
7703,prob_6329,E,2500,brute force
7704,prob_6329,E,2500,math
7705,prob_5796,B,1000,math
7706,prob_1991,C,1500,binary search
7707,prob_1991,C,1500,brute force
7708,prob_1991,C,1500,greedy
7709,prob_1991,C,1500,implementation
7710,prob_1991,C,1500,math
7711,prob_1841,A,nan,nan
7712,prob_3921,I,nan,nan
7713,prob_4021,D,2000,dp
7714,prob_4021,D,2000,hashing
7715,prob_3729,D,nan,nan
7716,prob_3855,C,nan,nan
7717,prob_3691,C,nan,nan
7718,prob_2708,G,3500,data structures
7719,prob_2708,G,3500,divide and conquer
7720,prob_2708,G,3500,graphs
7721,prob_2708,G,3500,trees
7722,prob_5939,K,nan,nan
7723,prob_3608,A,500,brute force
7724,prob_3608,A,500,greedy
7725,prob_3608,A,500,implementation
7726,prob_6005,C,nan,nan
7727,prob_2961,B,nan,*special
7728,prob_2961,B,nan,implementation
7729,prob_2961,B,nan,strings
7730,prob_4483,G,nan,nan
7731,prob_6167,E,2500,data structures
7732,prob_998,H,nan,nan
7733,prob_394,E,2500,dp
7734,prob_394,E,2500,dsu
7735,prob_394,E,2500,graphs
7736,prob_2986,D,nan,nan
7737,prob_710,A,nan,nan
7738,prob_4923,C,nan,nan
7739,prob_2534,E,2500,bitmasks
7740,prob_2534,E,2500,data structures
7741,prob_2534,E,2500,trees
7742,prob_2650,G,nan,nan
7743,prob_772,H,nan,nan
7744,prob_3030,G,nan,nan
7745,prob_6197,B,1000,brute force
7746,prob_6197,B,1000,implementation
7747,prob_5601,B,1000,implementation
7748,prob_2832,F,nan,nan
7749,prob_428,A,nan,nan
7750,prob_2021,D,nan,nan
7751,prob_1116,G,nan,dfs and similar
7752,prob_1116,G,nan,shortest paths
7753,prob_3938,G,nan,nan
7754,prob_3159,G,nan,nan
7755,prob_1814,I,nan,nan
7756,prob_356,D,2000,dfs and similar
7757,prob_356,D,2000,trees
7758,prob_110,D,2500,math
7759,prob_110,D,2500,number theory
7760,prob_196,B,1000,games
7761,prob_1888,K,nan,nan
7762,prob_4807,L,nan,nan
7763,prob_823,C,nan,nan
7764,prob_3787,E,3000,math
7765,prob_437,D,2000,games
7766,prob_3399,C,1500,dfs and similar
7767,prob_3399,C,1500,divide and conquer
7768,prob_791,B,1000,binary search
7769,prob_791,B,1000,dp
7770,prob_791,B,1000,two pointers
7771,prob_6216,G,nan,nan
7772,prob_3117,F,nan,nan
7773,prob_1882,A,nan,nan
7774,prob_3783,L,nan,nan
7775,prob_2772,B,1000,brute force
7776,prob_3504,K,nan,nan
7777,prob_6297,A,500,implementation
7778,prob_3912,C,nan,nan
7779,prob_4004,D,nan,nan
7780,prob_4006,L,nan,nan
7781,prob_2565,B,1000,dfs and similar
7782,prob_2565,B,1000,strings
7783,prob_6020,J,nan,nan
7784,prob_3605,I,nan,nan
7785,prob_3124,G,nan,*special
7786,prob_5893,J,nan,nan
7787,prob_6059,F,nan,nan
7788,prob_3307,I,nan,nan
7789,prob_814,A,nan,nan
7790,prob_4077,I,nan,nan
7791,prob_5212,B,500,combinatorics
7792,prob_5212,B,500,dfs and similar
7793,prob_5212,B,500,math
7794,prob_4621,K,nan,nan
7795,prob_1626,B,nan,nan
7796,prob_6447,A,nan,nan
7797,prob_5491,A,500,greedy
7798,prob_5491,A,500,implementation
7799,prob_602,A,500,implementation
7800,prob_300,E,2500,sortings
7801,prob_3497,I,nan,nan
7802,prob_1820,D,nan,nan
7803,prob_3882,A,500,implementation
7804,prob_2951,F,nan,nan
7805,prob_4056,nan,nan,nan
7806,prob_3956,G,3500,combinatorics
7807,prob_3956,G,3500,dp
7808,prob_3956,G,3500,math
7809,prob_5014,D,1000,greedy
7810,prob_5014,D,1000,implementation
7811,prob_1802,G,nan,nan
7812,prob_6187,H,nan,nan
7813,prob_3616,B,1000,brute force
7814,prob_3616,B,1000,dfs and similar
7815,prob_3616,B,1000,graphs
7816,prob_3616,B,1000,implementation
7817,prob_4674,J,nan,nan
7818,prob_4002,B,nan,nan
7819,prob_5316,K,nan,nan
7820,prob_745,nan,8,constructive algorithms
7821,prob_745,nan,8,data structures
7822,prob_1580,C,1500,binary search
7823,prob_1580,C,1500,greedy
7824,prob_1580,C,1500,math
7825,prob_1580,C,1500,matrices
7826,prob_1580,C,1500,number theory
7827,prob_1694,D,nan,nan
7828,prob_2825,E,nan,nan
7829,prob_2516,J,nan,nan
7830,prob_1346,G,nan,nan
7831,prob_3752,C,1500,graphs
7832,prob_3752,C,1500,greedy
7833,prob_2468,I,nan,nan
7834,prob_1600,B,1000,greedy
7835,prob_1600,B,1000,implementation
7836,prob_1018,B,1000,implementation
7837,prob_5247,A,nan,nan
7838,prob_4767,F,nan,nan
7839,prob_3320,H,nan,nan
7840,prob_824,E,nan,nan
7841,prob_5023,B,nan,nan
7842,prob_5137,D,nan,nan
7843,prob_5499,B,nan,dp
7844,prob_5499,B,nan,strings
7845,prob_5266,C,1500,dfs and similar
7846,prob_5266,C,1500,math
7847,prob_1630,C,nan,nan
7848,prob_1261,F,nan,nan
7849,prob_4486,K,nan,nan
7850,prob_1707,E,3000,binary search
7851,prob_1707,E,3000,data structures
7852,prob_1707,E,3000,divide and conquer
7853,prob_1707,E,3000,trees
7854,prob_178,A,500,greedy
7855,prob_178,A,500,implementation
7856,prob_178,A,500,sortings
7857,prob_4680,E,nan,nan
7858,prob_2296,C,1500,games
7859,prob_2296,C,1500,graph matchings
7860,prob_2296,C,1500,greedy
7861,prob_5661,C,1750,games
7862,prob_5661,C,1750,greedy
7863,prob_5661,C,1750,sortings
7864,prob_4789,I,nan,nan
7865,prob_5276,F,nan,nan
7866,prob_5376,I,nan,nan
7867,prob_5331,C,nan,greedy
7868,prob_2051,B,nan,nan
7869,prob_4786,B,nan,dp
7870,prob_4753,C,1000,constructive algorithms
7871,prob_4753,C,1000,greedy
7872,prob_2968,B,1000,greedy
7873,prob_2968,B,1000,sortings
7874,prob_2570,E,nan,nan
7875,prob_2491,C,nan,greedy
7876,prob_2491,C,nan,strings
7877,prob_6472,E,nan,nan
7878,prob_5128,A,nan,nan
7879,prob_1044,A,nan,nan
7880,prob_4352,A,nan,nan
7881,prob_5931,C,nan,nan
7882,prob_1979,E,nan,nan
7883,prob_2176,I,nan,nan
7884,prob_533,B,nan,nan
7885,prob_3494,B,nan,nan
7886,prob_35,G,nan,nan
7887,prob_3675,C,nan,nan
7888,prob_5094,D,2500,binary search
7889,prob_5094,D,2500,brute force
7890,prob_5094,D,2500,constructive algorithms
7891,prob_5094,D,2500,data structures
7892,prob_5094,D,2500,dp
7893,prob_4417,B,nan,nan
7894,prob_792,G,nan,nan
7895,prob_4249,A,500,brute force
7896,prob_4249,A,500,implementation
7897,prob_6318,A,500,constructive algorithms
7898,prob_282,C,1500,binary search
7899,prob_282,C,1500,data structures
7900,prob_5374,D,2000,dfs and similar
7901,prob_5374,D,2000,graphs
7902,prob_3810,D,nan,nan
7903,prob_3027,E,3000,bitmasks
7904,prob_3027,E,3000,combinatorics
7905,prob_3027,E,3000,number theory
7906,prob_5748,A,nan,nan
7907,prob_2031,G,nan,nan
7908,prob_4255,I,nan,nan
7909,prob_5600,B,1000,brute force
7910,prob_5600,B,1000,dp
7911,prob_4556,A,500,implementation
7912,prob_4556,A,500,math
7913,prob_1916,K,nan,dp
7914,prob_1916,K,nan,trees
7915,prob_6219,B,1000,binary search
7916,prob_6219,B,1000,greedy
7917,prob_6219,B,1000,sortings
7918,prob_6393,D,2000,constructive algorithms
7919,prob_6393,D,2000,greedy
7920,prob_1917,C,nan,nan
7921,prob_6293,C,1500,math
7922,prob_959,B,1000,implementation
7923,prob_5849,A,nan,nan
7924,prob_953,C,500,greedy
7925,prob_953,C,500,implementation
7926,prob_953,C,500,sortings
7927,prob_4007,A,nan,nan
7928,prob_5691,B,1500,binary search
7929,prob_5691,B,1500,math
7930,prob_187,H,nan,nan
7931,prob_3028,E,2500,graphs
7932,prob_3028,E,2500,greedy
7933,prob_3028,E,2500,shortest paths
7934,prob_81,B,1000,math
7935,prob_81,B,1000,number theory
7936,prob_4154,D,nan,nan
7937,prob_3747,B,nan,nan
7938,prob_960,A,nan,nan
7939,prob_1093,C,nan,implementation
7940,prob_1093,C,nan,math
7941,prob_1093,C,nan,number theory
7942,prob_3540,C,nan,greedy
7943,prob_3540,C,nan,implementation
7944,prob_2670,C,nan,*special
7945,prob_2670,C,nan,implementation
7946,prob_5776,B,500,implementation
7947,prob_5776,B,500,sortings
7948,prob_2784,A,nan,nan
7949,prob_1277,D,2000,data structures
7950,prob_1277,D,2000,math
7951,prob_2202,F,2250,brute force
7952,prob_2202,F,2250,combinatorics
7953,prob_2202,F,2250,number theory
7954,prob_2202,F,2250,probabilities
7955,prob_5723,C,1500,number theory
7956,prob_5451,G,nan,nan
7957,prob_2344,B,nan,nan
7958,prob_795,C,nan,nan
7959,prob_1216,B,nan,nan
7960,prob_2049,B,nan,nan
7961,prob_1915,D,2000,dfs and similar
7962,prob_1915,D,2000,graphs
7963,prob_1915,D,2000,greedy
7964,prob_1915,D,2000,shortest paths
7965,prob_1915,D,2000,trees
7966,prob_956,B,500,binary search
7967,prob_956,B,500,data structures
7968,prob_956,B,500,math
7969,prob_6351,L,nan,nan
7970,prob_1301,E,nan,nan
7971,prob_4071,A,nan,math
7972,prob_4071,A,nan,number theory
7973,prob_34,D,nan,implementation
7974,prob_34,D,nan,strings
7975,prob_5148,A,nan,nan
7976,prob_3994,D,3000,graphs
7977,prob_3994,D,3000,math
7978,prob_3994,D,3000,shortest paths
7979,prob_4310,D,2000,dsu
7980,prob_4310,D,2000,graphs
7981,prob_4310,D,2000,shortest paths
7982,prob_45,G,nan,nan
7983,prob_3803,G,nan,nan
7984,prob_1462,H,nan,*special
7985,prob_1680,D,1500,greedy
7986,prob_1680,D,1500,math
7987,prob_1680,D,1500,sortings
7988,prob_5198,M,nan,nan
7989,prob_6303,A,nan,nan
7990,prob_4354,D,2000,constructive algorithms
7991,prob_4354,D,2000,sortings
7992,prob_4330,D,2500,data structures
7993,prob_4330,D,2500,implementation
7994,prob_4330,D,2500,math
7995,prob_4330,D,2500,two pointers
7996,prob_1063,K,nan,nan
7997,prob_6083,H,nan,dp
7998,prob_6083,H,nan,geometry
7999,prob_2971,I,nan,nan
8000,prob_2579,E,nan,nan
8001,prob_2704,E,nan,binary search
8002,prob_2704,E,nan,data structures
8003,prob_4425,A,500,implementation
8004,prob_6421,A,250,bitmasks
8005,prob_2629,H,nan,nan
8006,prob_1849,E,2750,constructive algorithms
8007,prob_1849,E,2750,greedy
8008,prob_3127,J,nan,nan
8009,prob_3826,E,nan,nan
8010,prob_1220,F,2500,brute force
8011,prob_1220,F,2500,combinatorics
8012,prob_1220,F,2500,dp
8013,prob_3544,C,nan,nan
8014,prob_4829,G,nan,nan
8015,prob_383,E,2500,data structures
8016,prob_383,E,2500,probabilities
8017,prob_1796,D,1750,brute force
8018,prob_1796,D,1750,hashing
8019,prob_1796,D,1750,implementation
8020,prob_1796,D,1750,math
8021,prob_1090,A,nan,nan
8022,prob_3665,F,nan,nan
8023,prob_4306,D,2000,dp
8024,prob_4306,D,2000,matrices
8025,prob_3051,D,nan,nan
8026,prob_3406,F,nan,nan
8027,prob_6284,D,2000,nan
8028,prob_2297,J,nan,nan
8029,prob_4662,H,nan,nan
8030,prob_4720,D,nan,nan
8031,prob_72,H,nan,nan
8032,prob_5185,F,nan,nan
8033,prob_4756,K,nan,nan
8034,prob_1736,A,500,implementation
8035,prob_2164,F,nan,nan
8036,prob_1533,A,250,greedy
8037,prob_1533,A,250,hashing
8038,prob_450,I,nan,nan
8039,prob_5269,D,nan,nan
8040,prob_3205,A,nan,nan
8041,prob_986,E,2500,data structures
8042,prob_986,E,2500,dp
8043,prob_1561,B,1000,brute force
8044,prob_1561,B,1000,dsu
8045,prob_1561,B,1000,meet-in-the-middle
8046,prob_1561,B,1000,number theory
8047,prob_2001,C,nan,greedy
8048,prob_5936,F,3000,dp
8049,prob_5936,F,3000,implementation
8050,prob_5936,F,3000,strings
8051,prob_4287,C,1500,combinatorics
8052,prob_4287,C,1500,math
8053,prob_1526,E,nan,nan
8054,prob_4711,G,nan,nan
8055,prob_5702,B,nan,nan
8056,prob_5149,E,2250,constructive algorithms
8057,prob_954,M,nan,nan
8058,prob_2432,D,2000,math
8059,prob_2432,D,2000,matrices
8060,prob_2432,D,2000,probabilities
8061,prob_4759,B,nan,greedy
8062,prob_4759,B,nan,sortings
8063,prob_168,B,nan,nan
8064,prob_6105,D,2000,dp
8065,prob_6105,D,2000,greedy
8066,prob_4888,B,1000,greedy
8067,prob_4888,B,1000,sortings
8068,prob_7,D,nan,nan
8069,prob_958,E,nan,nan
8070,prob_3988,E,nan,nan
8071,prob_2394,H,nan,nan
8072,prob_454,A,500,implementation
8073,prob_454,A,500,math
8074,prob_2903,A,nan,brute force
8075,prob_2903,A,nan,constructive algorithms
8076,prob_4717,E,nan,nan
8077,prob_6088,C,nan,nan
8078,prob_2833,B,1000,brute force
8079,prob_1660,A,500,constructive algorithms
8080,prob_2053,H,nan,nan
8081,prob_1284,B,nan,nan
8082,prob_5456,A,500,implementation
8083,prob_5456,A,500,math
8084,prob_4126,E,nan,matrices
8085,prob_5595,F,nan,nan
8086,prob_1858,L,nan,nan
8087,prob_3283,F,nan,dp
8088,prob_3240,C,1500,binary search
8089,prob_3240,C,1500,math
8090,prob_619,E,2500,shortest paths
8091,prob_2554,E,2500,data structures
8092,prob_2631,K,nan,nan
8093,prob_4864,A,nan,nan
8094,prob_5264,F,nan,nan
8095,prob_1452,F,nan,nan
8096,prob_6158,E,2500,data structures
8097,prob_6158,E,2500,implementation
8098,prob_1671,B,500,implementation
8099,prob_1671,B,500,strings
8100,prob_1671,B,500,two pointers
8101,prob_3820,A,nan,nan
8102,prob_3918,I,nan,nan
8103,prob_1385,I,nan,nan
8104,prob_3398,E,2500,constructive algorithms
8105,prob_3398,E,2500,graphs
8106,prob_3398,E,2500,shortest paths
8107,prob_1516,A,nan,brute force
8108,prob_5430,D,2000,sortings
8109,prob_225,J,nan,nan
8110,prob_1070,F,nan,nan
8111,prob_1094,C,1500,math
8112,prob_1094,C,1500,number theory
8113,prob_2898,G,nan,nan
8114,prob_581,C,1000,binary search
8115,prob_581,C,1000,two pointers
8116,prob_5589,C,nan,nan
8117,prob_3185,C,nan,*special
8118,prob_1943,C,nan,greedy
8119,prob_2732,C,1500,implementation
8120,prob_2732,C,1500,strings
8121,prob_2981,B,1000,expression parsing
8122,prob_2981,B,1000,implementation
8123,prob_2981,B,1000,strings
8124,prob_5433,K,nan,nan
8125,prob_1887,D,2000,bitmasks
8126,prob_1887,D,2000,dp
8127,prob_1394,B,1000,implementation
8128,prob_2612,E,2500,data structures
8129,prob_2612,E,2500,dp
8130,prob_5654,D,1500,brute force
8131,prob_5654,D,1500,combinatorics
8132,prob_5654,D,1500,probabilities
8133,prob_4361,A,nan,nan
8134,prob_1650,C,nan,nan
8135,prob_5141,C,1500,greedy
8136,prob_4139,A,nan,nan
8137,prob_2774,A,nan,nan
8138,prob_3534,K,nan,nan
8139,prob_3298,A,500,brute force
8140,prob_3298,A,500,math
8141,prob_5086,L,nan,nan
8142,prob_5660,G,nan,nan
8143,prob_2719,D,2000,data structures
8144,prob_2719,D,2000,dp
8145,prob_2719,D,2000,greedy
8146,prob_6063,M,nan,nan
8147,prob_4780,A,500,implementation
8148,prob_4780,A,500,math
8149,prob_4038,A,500,constructive algorithms
8150,prob_4038,A,500,greedy
8151,prob_4038,A,500,implementation
8152,prob_3868,E,nan,nan
8153,prob_1468,D,2000,dp
8154,prob_422,E,2500,combinatorics
8155,prob_422,E,2500,dp
8156,prob_422,E,2500,math
8157,prob_2944,B,nan,nan
8158,prob_3203,A,nan,nan
8159,prob_4464,nan,nan,nan
8160,prob_5567,nan,nan,nan
8161,prob_3943,D,nan,binary search
8162,prob_3943,D,nan,greedy
8163,prob_5718,L,nan,nan
8164,prob_3141,E,2250,binary search
8165,prob_3141,E,2250,brute force
8166,prob_3141,E,2250,dp
8167,prob_3141,E,2250,implementation
8168,prob_1396,C,1750,greedy
8169,prob_1396,C,1750,math
8170,prob_291,C,1500,dfs and similar
8171,prob_291,C,1500,graphs
8172,prob_291,C,1500,implementation
8173,prob_291,C,1500,matrices
8174,prob_291,C,1500,strings
8175,prob_2864,C,nan,bitmasks
8176,prob_2864,C,nan,dp
8177,prob_1252,K,nan,nan
8178,prob_2994,C,1500,brute force
8179,prob_2994,C,1500,dp
8180,prob_2473,E,2500,binary search
8181,prob_2473,E,2500,implementation
8182,prob_2473,E,2500,math
8183,prob_1912,F,3000,nan
8184,prob_1655,C,1500,data structures
8185,prob_1715,A,nan,nan
8186,prob_5285,A,nan,nan
8187,prob_348,D,nan,nan
8188,prob_3964,D,2000,data structures
8189,prob_3964,D,2000,dsu
8190,prob_3964,D,2000,implementation
8191,prob_3964,D,2000,trees
8192,prob_4264,C,1500,dp
8193,prob_4264,C,1500,games
8194,prob_4264,C,1500,number theory
8195,prob_3642,B,1000,greedy
8196,prob_3642,B,1000,implementation
8197,prob_1737,B,1000,combinatorics
8198,prob_2606,F,nan,nan
8199,prob_4513,H,nan,nan
8200,prob_3380,B,1000,bitmasks
8201,prob_3380,B,1000,brute force
8202,prob_3380,B,1000,constructive algorithms
8203,prob_3380,B,1000,implementation
8204,prob_4469,B,1000,graphs
8205,prob_4469,B,1000,implementation
8206,prob_403,E,2500,binary search
8207,prob_403,E,2500,bitmasks
8208,prob_403,E,2500,brute force
8209,prob_403,E,2500,geometry
8210,prob_403,E,2500,sortings
8211,prob_6270,C,nan,nan
8212,prob_6532,F,nan,nan
8213,prob_9,B,1250,dp
8214,prob_9,B,1250,greedy
8215,prob_9,B,1250,sortings
8216,prob_1076,D,2250,combinatorics
8217,prob_1076,D,2250,math
8218,prob_1076,D,2250,number theory
8219,prob_116,J,nan,nan
8220,prob_5309,B,1000,greedy
8221,prob_5309,B,1000,implementation
8222,prob_5309,B,1000,math
8223,prob_1175,E,nan,nan
8224,prob_3628,nan,nan,nan
8225,prob_453,I,nan,nan
8226,prob_1738,A,500,brute force
8227,prob_1738,A,500,implementation
8228,prob_1738,A,500,math
8229,prob_363,D,nan,nan
8230,prob_4561,B,nan,nan
8231,prob_50,B,nan,nan
8232,prob_3773,C,nan,binary search
8233,prob_3773,C,nan,brute force
8234,prob_3773,C,nan,dp
8235,prob_3773,C,nan,math
8236,prob_1348,G,nan,nan
8237,prob_1875,D,3000,constructive algorithms
8238,prob_1875,D,3000,greedy
8239,prob_5375,A,500,brute force
8240,prob_5375,A,500,implementation
8241,prob_2066,E,2500,data structures
8242,prob_2066,E,2500,greedy
8243,prob_2080,D,nan,nan
8244,prob_2273,E,nan,nan
8245,prob_2731,H,nan,nan
8246,prob_4963,A,nan,nan
8247,prob_1157,C,1500,constructive algorithms
8248,prob_1157,C,1500,dp
8249,prob_1157,C,1500,math
8250,prob_6402,C,1500,dp
8251,prob_3818,D,2000,dfs and similar
8252,prob_3818,D,2000,dp
8253,prob_3818,D,2000,graphs
8254,prob_3818,D,2000,hashing
8255,prob_3818,D,2000,strings
8256,prob_5714,H,nan,nan
8257,prob_6120,nan,nan,nan
8258,prob_3806,F,nan,nan
8259,prob_2104,C,nan,nan
8260,prob_1578,B,nan,*special
8261,prob_1700,C,nan,nan
8262,prob_3984,D,nan,nan
8263,prob_981,D,nan,nan
8264,prob_5298,I,nan,nan
8265,prob_578,D,2000,dfs and similar
8266,prob_578,D,2000,graphs
8267,prob_5995,B,1000,constructive algorithms
8268,prob_2304,H,nan,*special
8269,prob_2304,H,nan,brute force
8270,prob_2304,H,nan,constructive algorithms
8271,prob_2304,H,nan,dsu
8272,prob_2304,H,nan,implementation
8273,prob_2011,nan,10,nan
8274,prob_6452,D,2000,brute force
8275,prob_6452,D,2000,math
8276,prob_562,E,2750,binary search
8277,prob_562,E,2750,dp
8278,prob_1682,F,nan,nan
8279,prob_4580,B,nan,nan
8280,prob_3521,B,nan,nan
8281,prob_2195,B,1000,implementation
8282,prob_3655,D,nan,constructive algorithms
8283,prob_3655,D,nan,greedy
8284,prob_5475,E,nan,nan
8285,prob_5158,L,nan,nan
8286,prob_185,H,nan,nan
8287,prob_4494,D,nan,nan
8288,prob_3169,F,nan,nan
8289,prob_4598,B,1000,constructive algorithms
8290,prob_4598,B,1000,dfs and similar
8291,prob_4598,B,1000,divide and conquer
8292,prob_4595,A,500,implementation
8293,prob_4130,A,500,greedy
8294,prob_4130,A,500,strings
